div | Text Content Wrapper | PROPERTY LISTINGS Discover homes that fit your lif | 20 | 120 | 350 | 167 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 0) | none | 1 | 10px | flex | none | none | fill | visible | relative
div | Heading Wrapper | PROPERTY LISTINGS Discover homes that fit your lif | 20 | 120 | 350 | 112 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 0) | none | 1 | 16px | flex | none | none | fill | visible | relative
div | Section Tag | PROPERTY LISTINGS | 20 | 120 | 137 | 19 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 0) | none | 1 | normal | block | none | none | fill | visible | relative
div | Dark | PROPERTY LISTINGS | 20 | 120 | 137 | 19 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 0) | none | 1 | 7px | flex | none | none | fill | visible | relative
div | Icon Wrapper |  | 20 | 123 | 13 | 13 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgba(0, 0, 0, 0) | 10px | 3px | 0px none rgb(0, 0, 0) | none | 1 | 10px | flex | none | none | fill | visible | relative
div | Dot |  | 23 | 126 | 7 | 7 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgb(75, 91, 99) | 10px | 0px | 0px none rgb(0, 0, 0) | none | 1 | normal | block | none | none | fill | clip | relative
p |  | PROPERTY LISTINGS | 40 | 120 | 117 | 19 | Switzer | 12px | 400 | 19.2px | normal | rgb(75, 91, 99) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(75, 91, 99) | none | 1 | normal | block | none | none | fill | visible | static
div | Lifestyle Text | Discover homes that fit your lifestyle | 20 | 155 | 350 | 77 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 0) | none | 1 | normal | flex | none | none | fill | visible | relative
h1 |  | Discover homes that fit your lifestyle | 20 | 155 | 350 | 77 | Switzer | 32px | 600 | 38.4px | normal | rgb(8, 11, 15) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(8, 11, 15) | none | 1 | normal | block | none | none | fill | visible | static
div | Introduction Text | Explore a range of properties built for comfort, l | 20 | 242 | 350 | 45 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 0) | none | 1 | normal | flex | none | none | fill | visible | relative
p |  | Explore a range of properties built for comfort, l | 20 | 242 | 350 | 45 | Switzer | 15px | 500 | 22.5px | normal | rgb(75, 91, 99) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(75, 91, 99) | none | 1 | normal | block | none | none | fill | visible | static
section | Property Listing | For Rent Hillside View House $9,200 4+ 3 2,400 sq  | 0 | 327 | 390 | 6590 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgba(0, 0, 0, 0) | 0px | 0px 0px 80px | 0px none rgb(0, 0, 0) | none | 1 | 10px | flex | none | none | fill | visible | relative
div | Container | For Rent Hillside View House $9,200 4+ 3 2,400 sq  | 0 | 327 | 390 | 6510 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgba(0, 0, 0, 0) | 0px | 0px 20px | 0px none rgb(0, 0, 0) | none | 1 | 30px | flex | none | none | fill | visible | relative
div | Properties Container | For Rent Hillside View House $9,200 4+ 3 2,400 sq  | 20 | 327 | 350 | 6510 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 0) | none | 1 | 15px | flex | none | none | fill | visible | relative
div | Property Container | For Rent Hillside View House $9,200 4+ 3 2,400 sq  | 20 | 327 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 0) | none | 1 | 10px | flex | none | none | fill | visible | relative
a | Property card | For Rent Hillside View House $9,200 4+ 3 2,400 sq  | 20 | 327 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 18px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 0px | flex | none | none | fill | hidden | relative
div | Container | For Rent Hillside View House $9,200 4+ 3 2,400 sq  | 20 | 327 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 16px | 25px | 0px none rgb(0, 0, 238) | none | 1 | normal | flex | none | none | fill | clip | relative
img |  | Modern oceanfront house with infinity pool | 20 | 327 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 16px | 0px | 0px none rgb(0, 0, 238) | none | 1 | normal | block | none | none | cover | clip | static | https://framerusercontent.com/images/QmCjEL8YSsyArnN9l5L7Ox8LdSQ.jpeg?scale-down-to=1024&width=896&height=1200 | 350x469
div | Property Status | For Rent | 255 | 352 | 90 | 29 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgb(255, 255, 255) | 99px | 5px 12px | 0px none rgb(0, 0, 238) | none | 1 | 5px | flex | rgba(0, 0, 0, 0.1) 0px 6px 16px 0px | none | fill | clip | relative
div | Icon |  | 267 | 360 | 12 | 13 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | normal | block | none | none | fill | visible | relative
svg |  |  | 267 | 360 | 12 | 13 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | normal | block | none | none | fill | hidden | static
p |  | For Rent | 284 | 357 | 49 | 19 | Switzer | 12px | 400 | 19.2px | normal | rgb(8, 11, 15) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(8, 11, 15) | none | 1 | normal | block | none | none | fill | visible | static
div | Bottom Wrapper | Hillside View House $9,200 4+ 3 2,400 sq ft | 45 | 627 | 300 | 95 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 10px | flex | none | none | fill | visible | relative
div | Content Wrapper | Hillside View House $9,200 4+ 3 2,400 sq ft | 45 | 627 | 245 | 95 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 10px | flex | none | none | fill | visible | relative
p |  | Hillside View House | 45 | 627 | 125 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
h5 |  | $9,200 | 45 | 656 | 75 | 36 | Switzer | 24px | 500 | 36px | normal | rgb(255, 255, 255) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(255, 255, 255) | none | 1 | normal | block | none | none | fill | visible | static
div | Details | 4+ 3 2,400 sq ft | 45 | 702 | 245 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 17px | flex | none | none | fill | visible | relative
div | Bedrooms | 4+ | 45 | 702 | 37 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 6px | flex | none | none | fill | visible | relative
p |  | 4+ | 67 | 702 | 15 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
div | Bathrooms | 3 | 117 | 702 | 30 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 6px | flex | none | none | fill | visible | relative
p |  | 3 | 139 | 702 | 8 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
div | Area | 2,400 sq ft | 182 | 702 | 90 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 6px | flex | none | none | fill | visible | relative
div | number + sqft | 2,400 sq ft | 204 | 702 | 68 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 3px | flex | none | none | fill | visible | relative
p |  | 2,400 | 204 | 702 | 35 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
p |  | sq ft | 242 | 702 | 30 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
div | Arrow |  | 300 | 677 | 45 | 45 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(255, 255, 255, 0.25) | 9px | 0px | 0px none rgb(0, 0, 238) | none | 0 | 3px | flex | none | none | fill | hidden | relative
svg |  |  | 300 | 677 | 45 | 45 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | normal | block | none | none | fill | hidden | relative
div | BG Blur |  | 20 | 522 | 350 | 225 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0.2) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 10px | block | none | none | fill | clip | absolute
div | Property Container | For Buy Modern Hillside Home $58,000 3 2 3,100 sq  | 20 | 762 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 0) | none | 1 | 10px | flex | none | none | fill | visible | relative
a | Property card | For Buy Modern Hillside Home $58,000 3 2 3,100 sq  | 20 | 762 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 18px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 0px | flex | none | none | fill | hidden | relative
div | Container | For Buy Modern Hillside Home $58,000 3 2 3,100 sq  | 20 | 762 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 16px | 25px | 0px none rgb(0, 0, 238) | none | 1 | normal | flex | none | none | fill | clip | relative
img |  | Modern two-story house with garden and wooden perg | 20 | 762 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 16px | 0px | 0px none rgb(0, 0, 238) | none | 1 | normal | block | none | none | cover | clip | static | https://framerusercontent.com/images/mb3QlyCAPbWtOk03gQVAadvWA.jpeg?scale-down-to=1024&width=896&height=1200 | 350x469
div | Property Status | For Buy | 263 | 787 | 82 | 29 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgb(255, 255, 255) | 99px | 5px 12px | 0px none rgb(0, 0, 238) | none | 1 | 5px | flex | rgba(0, 0, 0, 0.1) 0px 6px 16px 0px | none | fill | clip | relative
div | Icon |  | 275 | 795 | 12 | 13 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | normal | block | none | none | fill | visible | relative
svg |  |  | 275 | 795 | 12 | 13 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | normal | block | none | none | fill | hidden | static
p |  | For Buy | 292 | 792 | 41 | 19 | Switzer | 12px | 400 | 19.2px | normal | rgb(8, 11, 15) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(8, 11, 15) | none | 1 | normal | block | none | none | fill | visible | static
div | Bottom Wrapper | Modern Hillside Home $58,000 3 2 3,100 sq ft | 45 | 1062 | 300 | 95 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 10px | flex | none | none | fill | visible | relative
div | Content Wrapper | Modern Hillside Home $58,000 3 2 3,100 sq ft | 45 | 1062 | 245 | 95 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 10px | flex | none | none | fill | visible | relative
p |  | Modern Hillside Home | 45 | 1062 | 138 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
h5 |  | $58,000 | 45 | 1091 | 89 | 36 | Switzer | 24px | 500 | 36px | normal | rgb(255, 255, 255) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(255, 255, 255) | none | 1 | normal | block | none | none | fill | visible | static
div | Details | 3 2 3,100 sq ft | 45 | 1137 | 245 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 17px | flex | none | none | fill | visible | relative
div | Bedrooms | 3 | 45 | 1137 | 30 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 6px | flex | none | none | fill | visible | relative
p |  | 3 | 67 | 1137 | 8 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
div | Bathrooms | 2 | 110 | 1137 | 30 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 6px | flex | none | none | fill | visible | relative
p |  | 2 | 132 | 1137 | 8 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
div | Area | 3,100 sq ft | 175 | 1137 | 90 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 6px | flex | none | none | fill | visible | relative
div | number + sqft | 3,100 sq ft | 197 | 1137 | 68 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 3px | flex | none | none | fill | visible | relative
p |  | 3,100 | 197 | 1137 | 35 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
p |  | sq ft | 235 | 1137 | 30 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
div | Arrow |  | 300 | 1112 | 45 | 45 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(255, 255, 255, 0.25) | 9px | 0px | 0px none rgb(0, 0, 238) | none | 0 | 3px | flex | none | none | fill | hidden | relative
svg |  |  | 300 | 1112 | 45 | 45 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | normal | block | none | none | fill | hidden | relative
div | BG Blur |  | 20 | 957 | 350 | 225 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0.2) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 10px | block | none | none | fill | clip | absolute
div | Property Container | For Buy Dallas Townhouse $9,800 3 2 980 sq ft | 20 | 1197 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 0) | none | 1 | 10px | flex | none | none | fill | visible | relative
a | Property card | For Buy Dallas Townhouse $9,800 3 2 980 sq ft | 20 | 1197 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 18px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 0px | flex | none | none | fill | hidden | relative
div | Container | For Buy Dallas Townhouse $9,800 3 2 980 sq ft | 20 | 1197 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 16px | 25px | 0px none rgb(0, 0, 238) | none | 1 | normal | flex | none | none | fill | clip | relative
img |  | Yellow cottage in lush forest, with a wooden bridg | 20 | 1197 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 16px | 0px | 0px none rgb(0, 0, 238) | none | 1 | normal | block | none | none | cover | clip | static | https://framerusercontent.com/images/Hs28VYJsumw25Bf01iFhauVh6U.png?scale-down-to=1024&width=896&height=1200 | 350x469
div | Property Status | For Buy | 263 | 1222 | 82 | 29 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgb(255, 255, 255) | 99px | 5px 12px | 0px none rgb(0, 0, 238) | none | 1 | 5px | flex | rgba(0, 0, 0, 0.1) 0px 6px 16px 0px | none | fill | clip | relative
div | Icon |  | 275 | 1230 | 12 | 13 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | normal | block | none | none | fill | visible | relative
svg |  |  | 275 | 1230 | 12 | 13 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | normal | block | none | none | fill | hidden | static
p |  | For Buy | 292 | 1227 | 41 | 19 | Switzer | 12px | 400 | 19.2px | normal | rgb(8, 11, 15) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(8, 11, 15) | none | 1 | normal | block | none | none | fill | visible | static
div | Bottom Wrapper | Dallas Townhouse $9,800 3 2 980 sq ft | 45 | 1497 | 300 | 95 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 10px | flex | none | none | fill | visible | relative
div | Content Wrapper | Dallas Townhouse $9,800 3 2 980 sq ft | 45 | 1497 | 245 | 95 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 10px | flex | none | none | fill | visible | relative
p |  | Dallas Townhouse | 45 | 1497 | 121 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
h5 |  | $9,800 | 45 | 1526 | 75 | 36 | Switzer | 24px | 500 | 36px | normal | rgb(255, 255, 255) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(255, 255, 255) | none | 1 | normal | block | none | none | fill | visible | static
div | Details | 3 2 980 sq ft | 45 | 1572 | 245 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 17px | flex | none | none | fill | visible | relative
div | Bedrooms | 3 | 45 | 1572 | 30 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 6px | flex | none | none | fill | visible | relative
p |  | 3 | 67 | 1572 | 8 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
div | Bathrooms | 2 | 110 | 1572 | 30 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 6px | flex | none | none | fill | visible | relative
p |  | 2 | 132 | 1572 | 8 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
div | Area | 980 sq ft | 175 | 1572 | 79 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 6px | flex | none | none | fill | visible | relative
div | number + sqft | 980 sq ft | 197 | 1572 | 57 | 20 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 3px | flex | none | none | fill | visible | relative
p |  | 980 | 197 | 1572 | 24 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
p |  | sq ft | 224 | 1572 | 30 | 20 | Switzer | 14px | 400 | 19.6px | normal | rgb(245, 245, 245) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(245, 245, 245) | none | 1 | normal | block | none | none | fill | visible | static
div | Arrow |  | 300 | 1547 | 45 | 45 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(255, 255, 255, 0.25) | 9px | 0px | 0px none rgb(0, 0, 238) | none | 0 | 3px | flex | none | none | fill | hidden | relative
svg |  |  | 300 | 1547 | 45 | 45 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | normal | block | none | none | fill | hidden | relative
div | BG Blur |  | 20 | 1392 | 350 | 225 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0.2) | 0px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 10px | block | none | none | fill | clip | absolute
div | Property Container | For Buy Urban Modern House $34,000 4+ 3 4,200 sq f | 20 | 1632 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 0) | rgba(0, 0, 0, 0) | 0px | 0px | 0px none rgb(0, 0, 0) | none | 1 | 10px | flex | none | none | fill | visible | relative
a | Property card | For Buy Urban Modern House $34,000 4+ 3 4,200 sq f | 20 | 1632 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 18px | 0px | 0px none rgb(0, 0, 238) | none | 1 | 0px | flex | none | none | fill | hidden | relative
div | Container | For Buy Urban Modern House $34,000 4+ 3 4,200 sq f | 20 | 1632 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 16px | 25px | 0px none rgb(0, 0, 238) | none | 1 | normal | flex | none | none | fill | clip | relative
img |  | Modern two-story house with large windows and a ca | 20 | 1632 | 350 | 420 | sans-serif | 12px | 400 | normal | normal | rgb(0, 0, 238) | rgba(0, 0, 0, 0) | 16px | 0px | 0px none rgb(0, 0, 238) | none | 1 | normal | block | none | none | cover | clip | static | https://framerusercontent.com/images/unUSH9a5g14PTwmHdV6e56xNIs.png?scale-down-to=1024&width=896&height=1200 | 350x469
